group,repeat,wall_time_s,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm
1,1,1789523727.029909849,2.832795,6.522611,56.74706,2.252661,2.309179,0.316288
1,1,1789523727.034901142,2.91369,6.575917,56.787374,2.246937,2.310776,0.31228
1,1,1789523727.039903164,3.051236,6.514611,56.578925,2.241374,2.309635,0.310195
1,1,1789523727.044905186,2.952253,6.562251,56.860956,2.248828,2.312009,0.299783
1,1,1789523727.049899817,2.788599,6.630257,56.690378,2.245869,2.307681,0.308962
1,1,1789523727.054891825,2.858812,6.55607,56.825897,2.253056,2.311297,0.313168
1,1,1789523727.060016155,3.059732,6.452987,56.605181,2.249667,2.316557,0.304025
1,1,1789523727.064939499,3.041678,6.596161,56.881879,2.25169,2.320005,0.302048
1,1,1789523727.069936991,2.839204,6.595399,56.652283,2.248214,2.313948,0.309282
1,1,1789523727.074912786,2.831946,6.481385,56.797571,2.255924,2.309827,0.313063
1,1,1789523727.080026627,3.006474,6.391099,56.816223,2.256715,2.312247,0.313977
1,1,1789523727.085319519,3.027867,6.567196,56.786847,2.244586,2.316331,0.306652
1,1,1789523727.090202808,2.91442,6.574351,56.518681,2.250806,2.313752,0.307197
1,1,1789523727.095089436,2.842676,6.495873,56.85042,2.253341,2.313442,0.311498
1,1,1789523727.100043774,2.924322,6.488649,56.781805,2.251045,2.313748,0.321549
1,1,1789523727.104998112,3.015589,6.577143,56.863394,2.24872,2.316599,0.301867
1,1,1789523727.109983921,2.951656,6.633444,56.582231,2.244666,2.314148,0.299939
1,1,1789523727.115071535,2.853698,6.588325,56.79773,2.242184,2.306288,0.306336
1,1,1789523727.120263338,2.874114,6.531356,56.795203,2.241472,2.309542,0.317543
1,1,1789523727.125004530,2.992245,6.526656,56.838379,2.241471,2.309364,0.297218
1,1,1789523727.130016804,2.945019,6.597866,56.591456,2.245459,2.311558,0.305851
1,1,1789523727.135136604,2.917054,6.597573,56.818987,2.247134,2.318231,0.309343
1,1,1789523727.140352726,2.860368,6.517094,56.746138,2.254758,2.315735,0.316444
1,1,1789523727.144883871,2.923133,6.455626,56.859832,2.254505,2.31369,0.31186
1,1,1789523727.149949074,2.977037,6.578678,56.572151,2.248821,2.314126,0.311844
1,1,1789523727.154841423,2.940467,6.603654,56.779638,2.248175,2.312351,0.307256
1,1,1789523727.159882784,2.903825,6.482319,56.717972,2.252561,2.310394,0.315927
1,1,1789523727.164877892,2.961523,6.451115,56.846255,2.253705,2.3173,0.303457
1,1,1789523727.169951916,3.043311,6.560847,56.843933,2.250561,2.320227,0.301798
1,1,1789523727.175331831,2.886921,6.623736,56.804999,2.250392,2.319618,0.306225
1,1,1789523727.179993868,2.828717,6.544414,56.774338,2.256118,2.315005,0.304198
1,1,1789523727.184839010,3.018356,6.472129,56.863091,2.251472,2.318515,0.308486
1,1,1789523727.190062284,3.016121,6.535889,56.737063,2.246155,2.314273,0.304417
1,1,1789523727.195197105,2.818107,6.570215,56.77218,2.246366,2.307111,0.307977
1,1,1789523727.200216055,2.854605,6.585011,56.553863,2.248221,2.305281,0.317014
1,1,1789523727.205055952,3.062384,6.527097,56.853763,2.244207,2.312246,0.313696
1,1,1789523727.210221291,2.948677,6.515326,56.853199,2.25131,2.31525,0.30745
1,1,1789523727.214887857,2.758462,6.560443,56.760822,2.253384,2.309211,0.306771
1,1,1789523727.219949484,2.930807,6.535797,56.614528,2.250838,2.317952,0.321894
1,1,1789523727.224871635,3.091847,6.518504,56.940584,2.252368,2.319672,0.310425
1,1,1789523727.230370283,2.971601,6.515519,56.797837,2.250965,2.313886,0.295453
1,1,1789523727.234720469,2.763679,6.593511,56.775208,2.25124,2.312557,0.304248
1,1,1789523727.239674568,2.929756,6.530964,56.821645,2.2501,2.322048,0.317913
1,1,1789523727.244864941,3.158838,6.491746,56.863958,2.250982,2.318983,0.303042
1,1,1789523727.249737263,2.928079,6.510146,56.702151,2.254487,2.311767,0.293419
1,1,1789523727.254954338,2.788372,6.591686,56.760002,2.253385,2.308473,0.30601
1,1,1789523727.259861946,2.964004,6.480804,56.60701,2.251762,2.320371,0.32972
1,1,1789523727.264971495,3.090723,6.491627,56.90374,2.253043,2.318272,0.31064
1,1,1789523727.270038843,2.90925,6.600735,56.808064,2.248828,2.307247,0.294838
1,1,1789523727.275151730,2.782824,6.59912,56.741231,2.248063,2.302903,0.305309
1,1,1789523727.280049324,2.866076,6.447276,56.787194,2.25279,2.310706,0.324877
1,1,1789523727.285360813,3.090367,6.462679,56.860344,2.246561,2.315403,0.312603
1,1,1789523727.290087938,2.975517,6.65402,56.619308,2.244126,2.313787,0.293648
1,1,1789523727.294982433,2.835301,6.637396,56.771294,2.247251,2.312529,0.301569
1,1,1789523727.300001621,2.85913,6.464115,56.805141,2.253853,2.311975,0.318397
1,1,1789523727.305387259,2.97114,6.455105,56.847264,2.250517,2.316268,0.316197
1,1,1789523727.309937716,3.008734,6.656241,56.622706,2.244104,2.315218,0.296046
1,1,1789523727.314850330,2.931588,6.619836,56.75382,2.249237,2.313329,0.296461
1,1,1789523727.319961786,2.851602,6.430842,56.775686,2.256024,2.313864,0.317737
1,1,1789523727.325143576,2.999836,6.443805,56.827588,2.25666,2.318189,0.315708
1,1,1789523727.329956532,3.020975,6.575827,56.593097,2.249979,2.319777,0.307962
1,1,1789523727.334914446,2.91765,6.567631,56.756012,2.254844,2.31205,0.297935
1,1,1789523727.339926720,2.850179,6.474202,56.783333,2.253136,2.310891,0.316131
1,1,1789523727.344917536,2.873494,6.486275,56.851995,2.251416,2.31069,0.318404
1,1,1789523727.350304365,2.921818,6.607717,56.563876,2.245394,2.310009,0.311903
1,1,1789523727.354982138,2.991551,6.624103,56.787627,2.244991,2.311385,0.300187
1,1,1789523727.360005617,2.951118,6.532519,56.81999,2.247163,2.311484,0.309614
1,1,1789523727.364979506,2.856246,6.48997,56.81789,2.249289,2.310564,0.314337
1,1,1789523727.370025873,2.866826,6.54318,56.628554,2.247267,2.310635,0.311955
1,1,1789523727.374950409,3.047708,6.571726,56.849137,2.248862,2.318288,0.298871
1,1,1789523727.380082130,3.022156,6.542868,56.668459,2.248244,2.317779,0.308553
1,1,1789523727.385088444,2.822154,6.559821,56.833185,2.255501,2.316363,0.312335
1,1,1789523727.390197515,2.8662,6.534471,56.706082,2.250959,2.313983,0.308273
1,1,1789523727.394984722,3.004457,6.521671,56.873518,2.252955,2.318549,0.308929
1,1,1789523727.400085688,3.069107,6.505719,56.710097,2.250528,2.318618,0.305662
1,1,1789523727.405149937,2.876446,6.542433,56.809676,2.256602,2.314984,0.309095
1,1,1789523727.409907818,2.864098,6.531178,56.697785,2.252166,2.310345,0.308519
1,1,1789523727.415053368,2.928914,6.492587,56.845093,2.252751,2.313853,0.314241
1,1,1789523727.420001507,3.084355,6.540575,56.734565,2.249671,2.319473,0.30943
1,1,1789523727.425104618,2.934002,6.590917,56.853077,2.248577,2.315173,0.294824
1,1,1789523727.429889679,2.736298,6.575028,56.745753,2.250533,2.308955,0.308999
1,1,1789523727.434936285,2.874706,6.518284,56.80321,2.246667,2.31156,0.316917
1,1,1789523727.440151453,3.113769,6.503112,56.641765,2.244218,2.314108,0.309278
1,1,1789523727.444972754,3.033285,6.564849,56.829766,2.246472,2.316252,0.298201
1,1,1789523727.449930191,2.774869,6.647373,56.786401,2.250812,2.307593,0.304655
1,1,1789523727.455063581,2.867712,6.463785,56.769002,2.250911,2.308659,0.318777
1,1,1789523727.459855556,3.062972,6.407684,56.826603,2.252801,2.316682,0.309113
1,1,1789523727.464887381,2.960438,6.595253,56.802848,2.248297,2.317305,0.298719
1,1,1789523727.469705582,2.853038,6.644032,56.591926,2.248985,2.315224,0.306199
1,1,1789523727.475330114,2.890121,6.463376,56.845549,2.260554,2.312548,0.314402
1,1,1789523727.480245829,2.981001,6.439215,56.871403,2.254017,2.318279,0.314001
1,1,1789523727.486514091,2.974331,6.604305,56.770956,2.248786,2.316028,0.302009
1,1,1789523727.490426540,2.958714,6.584011,56.589955,2.244468,2.31128,0.304938
1,1,1789523727.495267868,2.915796,6.509691,56.841326,2.245423,2.307947,0.305037
1,1,1789523727.500541210,2.909085,6.502945,56.825656,2.245261,2.309867,0.319368
1,1,1789523727.505649328,2.889728,6.628272,56.844713,2.246287,2.315352,0.301338
1,1,1789523727.510211468,2.962373,6.580958,56.66503,2.251191,2.319083,0.306163
1,1,1789523727.514990091,3.014807,6.562389,56.868258,2.251933,2.318267,0.305266
1,1,1789523727.520054817,2.895238,6.550346,56.777336,2.248015,2.312533,0.312102
1,1,1789523727.525260687,2.829791,6.530953,56.802608,2.249953,2.305779,0.309641
1,1,1789523727.530045271,3.014393,6.523109,56.603518,2.244561,2.311015,0.308061
1,1,1789523727.534683704,3.021913,6.527964,56.833914,2.249175,2.31338,0.306819
1,1,1789523727.540123463,2.853533,6.559276,56.852723,2.252836,2.312374,0.306482
1,1,1789523727.545031309,2.813353,6.543389,56.786722,2.252566,2.312966,0.306027
1,1,1789523727.550550699,2.998382,6.50921,56.857675,2.251716,2.319627,0.310935
1,1,1789523727.554949522,3.077536,6.550334,56.849201,2.248624,2.32,0.305329
1,1,1789523727.560111284,2.885471,6.595242,56.69556,2.250058,2.312929,0.300981
1,1,1789523727.565045357,2.795621,6.540158,56.765177,2.249271,2.305632,0.309413
1,1,1789523727.569988489,2.955618,6.454797,56.805064,2.251175,2.309647,0.312171
1,1,1789523727.575030088,3.087067,6.499357,56.852299,2.248725,2.319859,0.307615
1,1,1789523727.580098391,2.897907,6.597621,56.685178,2.2501,2.316697,0.300696
1,1,1789523727.585196972,2.862199,6.565804,56.792189,2.2533,2.316753,0.309937
1,1,1789523727.590163708,2.969696,6.438476,56.860821,2.254355,2.319833,0.313329
1,1,1789523727.594963551,2.976682,6.457873,56.811794,2.254475,2.318771,0.305386
1,1,1789523727.600216389,2.896775,6.563008,56.664645,2.252515,2.316339,0.311707
1,1,1789523727.604692459,2.922761,6.599327,56.800942,2.251994,2.315682,0.309348
1,1,1789523727.609957695,2.988263,6.505607,56.770661,2.246788,2.30941,0.307719
1,1,1789523727.614715576,2.883155,6.517249,56.796429,2.247615,2.311248,0.306366
1,1,1789523727.619995356,2.920111,6.571185,56.658773,2.245562,2.316949,0.308014
1,1,1789523727.625987768,3.031732,6.56627,56.836106,2.249745,2.321769,0.30291
1,1,1789523727.629935503,2.971472,6.493743,56.825949,2.256272,2.31681,0.302035
1,1,1789523727.634739876,2.802312,6.572716,56.856219,2.254869,2.314053,0.308813
1,1,1789523727.639957905,2.889816,6.612733,56.794901,2.2485,2.317151,0.311598
1,1,1789523727.644815445,3.037575,6.526083,56.803404,2.247173,2.315257,0.305381
1,1,1789523727.650015116,2.95571,6.532043,56.768213,2.245846,2.307361,0.305735
1,1,1789523727.654894352,2.841217,6.571073,56.759143,2.243734,2.303622,0.311278
1,1,1789523727.659892321,2.905216,6.5139,56.775238,2.24551,2.304799,0.316181
1,1,1789523727.665100336,2.993097,6.454512,56.829426,2.251111,2.315432,0.310536
1,1,1789523727.669805050,2.970893,6.600981,56.687008,2.252267,2.318463,0.308183
1,1,1789523727.675077200,2.865446,6.650248,56.825269,2.252663,2.318425,0.300906
1,1,1789523727.679979801,2.877344,6.425075,56.897819,2.257793,2.314443,0.306448
1,1,1789523727.684994698,2.979711,6.430329,56.886895,2.256733,2.320718,0.312247
1,1,1789523727.690013409,2.98666,6.593949,56.605132,2.247564,2.317436,0.303314
1,1,1789523727.695027351,2.946246,6.609328,56.801488,2.246374,2.315554,0.303656
1,1,1789523727.699904919,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.704774380,2.969448,6.445361,56.771652,2.25224,2.312684,0.30896
1,1,1789523727.706157684,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.708129168,2.974579,6.5057,56.928059,2.248754,2.31044,0.307305
1,1,1789523727.710249901,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.712703228,2.963486,6.514828,56.818299,2.252871,2.316886,0.315218
1,1,1789523727.715256214,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.717982531,2.907115,6.597142,56.807753,2.246488,2.313683,0.307573
1,1,1789523727.720345020,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.722893715,2.958937,6.618578,56.947777,2.246585,2.320438,0.296411
1,1,1789523727.725363255,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.727998018,2.852718,6.57801,56.798794,2.252294,2.307794,0.301026
1,1,1789523727.730123043,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.732872009,2.926026,6.491453,56.728167,2.257949,2.322074,0.305551
1,1,1789523727.734821558,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.737794161,2.904563,6.537089,56.706475,2.248347,2.316017,0.314896
1,1,1789523727.739901543,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.742964983,2.956668,6.527966,56.942537,2.25643,2.317056,0.305105
1,1,1789523727.744828463,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.747773170,2.909073,6.560743,56.816684,2.24984,2.311295,0.307208
1,1,1789523727.749981165,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.753165483,2.880021,6.532621,56.776787,2.251185,2.310139,0.31151
1,1,1789523727.755126238,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.758711576,2.913229,6.513642,56.734815,2.25039,2.317359,0.309348
1,1,1789523727.760134697,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.762622356,2.961215,6.575204,56.795307,2.241656,2.307176,0.305017
1,1,1789523727.765083790,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.767913103,3.069783,6.539507,56.792518,2.245465,2.311931,0.303952
1,1,1789523727.770638704,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.772922039,3.032707,6.532134,56.990461,2.240521,2.311128,0.305632
1,1,1789523727.775241375,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.777830124,2.949861,6.528133,56.824303,2.24579,2.314126,0.306691
1,1,1789523727.780088425,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.782833099,2.797261,6.479379,56.801058,2.253058,2.306464,0.302825
1,1,1789523727.784836292,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.787603378,2.780468,6.504146,56.66495,2.255928,2.308449,0.305106
1,1,1789523727.790016174,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.792576551,2.881004,6.564867,56.937761,2.253896,2.32111,0.3083
1,1,1789523727.794733286,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.797708988,2.993425,6.627988,56.75183,2.243465,2.31955,0.314195
1,1,1789523727.799959660,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.802870274,3.083915,6.553601,56.856787,2.254183,2.322961,0.304446
1,1,1789523727.805012703,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.807980537,3.012867,6.60222,57.012651,2.250606,2.319578,0.296227
1,1,1789523727.810299158,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.812671661,2.916009,6.503917,56.826573,2.258536,2.313223,0.307989
1,1,1789523727.814989805,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.817857981,2.868039,6.527424,56.808236,2.254329,2.310799,0.307789
1,1,1789523727.819809437,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.822882652,2.873374,6.559764,56.959782,2.248256,2.30712,0.309063
1,1,1789523727.824998617,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.827589035,2.954117,6.532232,56.765368,2.249404,2.313763,0.316704
1,1,1789523727.830009937,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.832824469,3.031995,6.557224,56.697266,2.239478,2.311627,0.314589
1,1,1789523727.834697008,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.837925673,3.012658,6.455171,56.609709,2.247496,2.303402,0.311569
1,1,1789523727.839773655,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.842672110,2.982119,6.528119,56.872637,2.246702,2.312159,0.295509
1,1,1789523727.844847679,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.847685337,2.904448,6.598315,56.686513,2.243622,2.309938,0.300905
1,1,1789523727.850011349,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.852886438,2.86954,6.621477,56.791515,2.24713,2.311949,0.302675
1,1,1789523727.855056286,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.859719992,2.836426,6.55656,56.935521,2.25312,2.312911,0.312014
1,1,1789523727.861179352,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.862841368,2.864795,6.499402,56.829903,2.255975,2.321729,0.317224
1,1,1789523727.865027905,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.867876053,2.959473,6.496683,56.877179,2.254418,2.319603,0.311515
1,1,1789523727.870199442,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.872918367,3.010605,6.509509,57.041079,2.257181,2.316593,0.302708
1,1,1789523727.875241280,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.877843142,3.030428,6.594149,56.879335,2.252651,2.323036,0.300713
1,1,1789523727.879837513,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.882740021,2.959271,6.617686,56.733305,2.247172,2.314482,0.30757
1,1,1789523727.884662867,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.887787580,2.921626,6.554297,56.739362,2.250639,2.310851,0.305295
1,1,1789523727.889881611,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.892852545,2.850068,6.500093,56.846975,2.248556,2.305012,0.308352
1,1,1789523727.894897699,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.898164988,2.847725,6.4435,56.652291,2.245625,2.301618,0.320915
1,1,1789523727.900848389,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.903674364,2.947209,6.452484,56.787982,2.247597,2.31188,0.313476
1,1,1789523727.905211449,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.909066200,3.027799,6.571642,56.888559,2.239844,2.316521,0.306315
1,1,1789523727.910084963,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.913230181,3.019044,6.636532,56.823953,2.241991,2.31222,0.299702
1,1,1789523727.915023327,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.918733835,3.006163,6.577632,56.770921,2.251358,2.319058,0.296376
1,1,1789523727.919548273,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.922173977,2.859908,6.581106,56.917613,2.247199,2.312431,0.300227
1,1,1789523727.925555944,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.927304506,2.827978,6.480144,56.823658,2.26014,2.317497,0.306595
1,1,1789523727.929489136,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.932240725,2.878788,6.476593,56.81628,2.256061,2.317784,0.314087
1,1,1789523727.934431076,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.937251091,2.986566,6.494765,56.57283,2.250435,2.318613,0.319304
1,1,1789523727.939427376,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.942221880,3.067776,6.52506,56.840459,2.251619,2.320438,0.305827
1,1,1789523727.944424391,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.947095394,3.003258,6.585786,56.685135,2.24507,2.313221,0.300499
1,1,1789523727.949463844,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.952079535,2.966375,6.531753,56.786928,2.251357,2.315824,0.294524
1,1,1789523727.954458714,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.957329750,2.891052,6.565979,56.84086,2.241919,2.306773,0.304332
1,1,1789523727.959963083,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.962666035,2.907755,6.5263,56.779286,2.246128,2.307869,0.313018
1,1,1789523727.964594364,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.969088316,2.9161,6.525503,56.802979,2.246092,2.306589,0.31013
1,1,1789523727.970081568,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.972227573,2.903723,6.483208,56.975802,2.248695,2.308556,0.314041
1,1,1789523727.975804090,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.977143288,2.890969,6.532592,56.857064,2.248595,2.314326,0.309773
1,1,1789523727.980093718,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.982248545,2.931933,6.559351,56.750286,2.251054,2.311517,0.306406
1,1,1789523727.985550404,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.987312317,2.943884,6.56369,56.648185,2.255986,2.315459,0.306914
1,1,1789523727.989689350,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.992262602,2.966447,6.623149,56.946554,2.251185,2.322047,0.30179
1,1,1789523727.994397879,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523727.997260809,2.913709,6.532629,56.771125,2.250817,2.319484,0.314973
1,1,1789523727.999213457,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.002823114,2.870952,6.496507,56.871745,2.257796,2.310182,0.312865
1,1,1789523728.004314423,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.007297516,2.866141,6.45819,56.934188,2.257938,2.317218,0.306022
1,1,1789523728.009283543,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.012194872,2.872323,6.562638,56.797476,2.246716,2.308797,0.31262
1,1,1789523728.014431238,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.017267704,2.960686,6.535381,56.767196,2.252397,2.316057,0.305939
1,1,1789523728.019580364,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.022278070,3.036968,6.638274,57.001167,2.241341,2.313264,0.300135
1,1,1789523728.025151253,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.027248144,3.009863,6.595539,56.806214,2.244307,2.313965,0.300641
1,1,1789523728.029486179,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.032294750,2.959404,6.560407,56.749594,2.242648,2.313541,0.300237
1,1,1789523728.034519434,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.038289309,2.828981,6.538422,56.686192,2.243022,2.301425,0.306085
1,1,1789523728.039738894,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.043202162,2.839206,6.46276,56.797273,2.25453,2.310661,0.307005
1,1,1789523728.044516087,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.047212601,2.880893,6.563133,56.714461,2.244136,2.310826,0.313354
1,1,1789523728.049478769,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.052284956,3.001824,6.495676,56.84365,2.25626,2.323073,0.308244
1,1,1789523728.054423571,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.057317972,3.021246,6.5777,56.964757,2.249373,2.319407,0.301543
1,1,1789523728.059302807,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.062270403,3.02555,6.545226,56.872443,2.255409,2.32174,0.30236
1,1,1789523728.064293861,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.067286015,2.90018,6.564805,56.822949,2.254174,2.317931,0.305876
1,1,1789523728.069226980,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.072247267,2.866575,6.563397,56.813923,2.2529,2.314618,0.311765
1,1,1789523728.074291229,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.077334881,2.861364,6.55534,56.800632,2.254344,2.313843,0.309088
1,1,1789523728.079510689,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.082331657,2.90185,6.50989,56.789077,2.250934,2.309483,0.313531
1,1,1789523728.084571123,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.087085009,2.94946,6.455841,56.390599,2.25023,2.309551,0.327047
1,1,1789523728.089459896,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.092087746,3.014655,6.51945,56.856645,2.243184,2.314304,0.309747
1,1,1789523728.094351768,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.097099781,2.961644,6.547061,56.762989,2.248743,2.304591,0.307973
1,1,1789523728.099317551,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.102249622,2.973029,6.589298,56.80044,2.243917,2.313886,0.302948
1,1,1789523728.104540586,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.107372046,2.863536,6.59833,56.883633,2.242716,2.308788,0.307989
1,1,1789523728.109365463,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.112079620,2.855767,6.52132,56.802131,2.253261,2.315687,0.310467
1,1,1789523728.114317417,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.117065907,2.826153,6.520003,56.888419,2.251973,2.308619,0.31135
1,1,1789523728.119429588,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.122257948,2.917203,6.47775,56.995421,2.256651,2.317648,0.309568
1,1,1789523728.124822378,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.127162933,2.974167,6.555835,56.862587,2.254772,2.318262,0.3076
1,1,1789523728.129309654,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.132270336,3.061306,6.615036,56.748045,2.247244,2.322293,0.306017
1,1,1789523728.134320021,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.137146711,3.020531,6.600516,56.593091,2.250245,2.322911,0.302093
1,1,1789523728.139490843,2.95264,6.44312,56.845925,2.251577,2.312701,0.308872
1,1,1789523728.142127275,2.951052,6.619406,56.918088,2.249195,2.317301,0.294846
