unix_time_s,robotmode,safetystatus,program_state
1789616400.5762281,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.627012,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.67669,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.7267492,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.7766669,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.8268826,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.87681,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.9271784,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616400.9769177,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.0268736,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.076834,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.1390631,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.1901991,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.2272944,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.2772684,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.3271117,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.3777485,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.427735,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.4777675,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.5277712,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.5779595,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.62821,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.687645,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.7394662,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.7783427,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.828013,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.8783576,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.9287007,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
1789616401.9788895,Robotmode: RUNNING,Safetystatus: NORMAL,STOPPED null
